quo.QuotationNumber,ql.ItemID,ql.Description,ql.Quality,ql.Cues,ql.Price,ql.Discount,ql.Total,job.JobCode,job.JobReferenceCode,jobn.Value
MK-QUO-2309-058,2470,Operate,1.0,1.0,50000.0,0.0,50000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2469,Installation & Dismantle,1.0,1.0,150000.0,0.0,150000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,ADDITIONAL,0.0,0.0,0.0,0.0,0.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0.0,0.0,0.0,0.0,141300.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0.0,0.0,0.0,0.0,1111000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0.0,0.0,0.0,0.0,1140000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0.0,0.0,0.0,0.0,3136800.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,PYROTECHNICS  SYSTEM,0.0,1.5,0.0,0.0,0.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0.0,1.5,0.0,0.0,0.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,INSTALLATION & TRANSPORTATION ,1.0,1.0,30000.0,0.0,30000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,PYROTECHNICS FOR REHEARSAL,1.0,1.0,3900.0,0.0,3900.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,WIRING SYSTEM ,1.0,1.5,10000.0,0.0,15000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,PYROTECHNIC CONTROL PTX (21-40 Units) ,1.0,1.5,20000.0,0.0,30000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,MINES M30 - Green30 (9m.) ,8.0,2.0,1300.0,0.0,20800.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,MINES M30- Red30 (9m.) ,8.0,2.0,1300.0,0.0,20800.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,MINES M30 - Blue30 (9m.),8.0,2.0,1300.0,0.0,20800.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,MA DOT2 XL-F Lighting Console,1.0,1.5,12000.0,0.0,18000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,EXOTIC CO2 GUN + TANK 30 Kg. ,1.0,2.0,4000.0,0.0,8000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,GIANT CONFETTI,8.0,1.5,8500.0,0.0,102000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,PAPER RAIN MACHINE,8.0,1.5,5000.0,0.0,60000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,PAPER EXTRA CUE,40.0,2.0,1600.0,0.0,128000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,STADIUM SHOT CONFETTI,20.0,1.5,5000.0,0.0,150000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2992,KUPO Digi-Fan DMX,10.0,1.5,3000.0,0.0,45000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,SPARK MACHINE V-1 (Up) ,8.0,1.5,4500.0,0.0,54000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,FLAME MACHINE HF-90S ,14.0,1.5,9000.0,0.0,189000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,LPG FIRE MACHINE ,20.0,1.5,6000.0,0.0,180000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,LE MAITRE LOW SMOKE FREEZE FOG PRO ,4.0,1.5,12500.0,0.0,75000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,KUPO Digi-Fan DMX,10.0,1.5,3000.0,0.0,45000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,LOOK SOLUTION Viper NT Smoke Machine ,4.0,1.5,3500.0,0.0,21000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,ANTARI M-10 FOG Generator Smoke Machine ,6.0,1.5,1500.0,0.0,13500.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,SOLENOID CONTROL ,1.0,1.5,9000.0,0.0,13500.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2487,SOLENOID 2.5 M. ,20.0,1.5,1800.0,0.0,54000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,EFFECT SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2490,MULTICOLOUR LASER SYSTEMS 30 WATT (IP65) ,12.0,1.5,40000.0,0.0,720000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2490,MULTICOLOUR LASER SYSTEMS 22 WATT (IP65),8.0,1.5,35000.0,0.0,420000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,LASER SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,"",0,0,0,0,0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2444,Cable & Accessories,1.0,1.5,8000.0,0.0,12000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3118,STAGEMAKER Double Brake SR10 1.0 T. Electric Chain Hoist 20 M.,28.0,1.5,1500.0,0.0,63000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3172,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 1 M. (Black),8.0,1.5,800.0,0.0,9600.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3170,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 2 M. (Black),4.0,1.5,1000.0,0.0,6000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3169,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 3 M. (Black),48.0,1.5,1200.0,0.0,86400.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,0,LIGHTING SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3638,"LYRA Waterproof 1000W LED Moving Light, IP65",45.0,1.5,6000.0,0.0,405000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3060,THOMAS MoleFay 4 lite Blinder 650 W. X 4 (Black),10.0,1.5,600.0,0.0,9000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3061,THOMAS MoleFay 4 lite Blinder 650 W. 650 W. X 4 (Silver),32.0,1.5,600.0,0.0,28800.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3639,"ACME OXOZONE , 19*40W Waterproof Moving Wash, IP65",36.0,1.5,3000.0,0.0,162000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3076,MARTIN MAC Viper Performance 1000 W.,58.0,1.5,8500.0,0.0,739500.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3087,CKC Sweeper Y1640 LED RGBW 4in1 16x40w.,60.0,1.5,3500.0,0.0,315000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3102,ROBERT JULIAT LANCELOT Follow Spot 4 Kw.,4.0,1.5,35000.0,0.0,210000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3637,"INTELLA STORM 1500B-STAGE LIGHT Waterproof, IP65",130.0,1.5,2000.0,0.0,390000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2995,LOOK SOLUTION Viper NT Smoke Machine,4.0,1.5,3500.0,0.0,21000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2993,KS Haze Machine 1700w.,6.0,1.5,3500.0,0.0,31500.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2969,grandMA 2 Full-Size Console,2.0,1.5,35000.0,0.0,105000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2974,MA Network Processor Unit (NPU),4.0,1.5,15000.0,0.0,90000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,3081,TERBLY PT189B Moving Head Beam/ Philips Platinum 5R,130.0,1.5,2000.0,0.0,390000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-058,2959,Power Dimmer 5 Kw. 24 Ch.,4.0,1.5,3000.0,0.0,18000.0,MJ-2309-0043,J2309-0039,2023-2024 BamBam THE 1ST WORLD TOUR (AREA 52) in BANGKOK
MK-QUO-2309-045,3009,Intercom Master Station (Wired - Two Channel),1.0,1.0,800.0,320.0,480.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3007,Intercom Beltpack (Wired - Single Channel),7.0,1.0,450.0,1260.0,1890.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3058,CKC WASH W700 50X15W RGBW LED 14 DEGREE IP65,16.0,1.5,1200.0,10080.0,18720.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3173,GLOBAL TRUSS Aluminium Junctions 2 Way Corner 90 Degree (Black),2.0,1.0,800.0,640.0,960.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3615,Global Multicube 40x40 cm (Black),3.0,1.0,800.0,960.0,1440.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3169,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 3 M. (Black),121.0,1.5,1200.0,87120.0,130680.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2974,MA Network Processor Unit (NPU),4.0,1.5,10000.0,24000.0,36000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2444,Cable & Accessories,1.0,1.0,50000.0,0.0,50000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2968,grandMA 2 Light Console,1.0,1.5,25000.0,15000.0,22500.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,Equipment Total After Discount for 2 Days,0.0,0.0,0.0,0.0,1152630.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3168,GLOBAL TRUSS Aluminuim Ground Support,6.0,1.5,200.0,720.0,1080.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3025,CKC LED FLAT PAR 18 IP 18X10W RGBWA IP65,60.0,1.5,800.0,25200.0,46800.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3170,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 2 M. (Black),11.0,1.5,1000.0,6600.0,9900.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,LIGHTIG SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,ADDITIONAL,0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2470,Operate,1.0,1.0,35000.0,0.0,35000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3172,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 1 M. (Black),3.0,1.5,600.0,1080.0,1620.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3064,Pixel Bar8 LED 3in1 RGB COB 8 x 30 W. RGB,39.0,1.5,1200.0,24570.0,45630.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3118,STAGEMAKER Double Brake SR10 1.0 T. Electric Chain Hoist 20 M.,85.0,1.5,1500.0,76500.0,114750.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3639,"ACME OXOZONE , 19*40W Waterproof Moving Wash, IP65",85.0,1.5,3000.0,114750.0,267750.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3638,"LYRA Waterproof 1000W LED Moving Light, IP65",66.0,1.5,6000.0,178200.0,415800.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2471,Transportation,1.0,1.0,60000.0,0.0,60000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2978,Neutrik OpticalCON fiber optic 200m,2.0,1.5,5000.0,6000.0,9000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3100,STRONG Super Trouper MARK II Throw Xenon 2 Kw.,4.0,1.5,7000.0,14700.0,27300.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3126,12 Ch. Stage Maker Electric Hoist Controler,2.0,1.5,1500.0,1800.0,2700.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2470,Spot Operator ,4.0,3.0,2000.0,0.0,24000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2469,Lighting System Installation & Dismantle,1.0,1.0,126000.0,0.0,126000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3168,GLOBAL TRUSS Aluminuim Ground Support,6.0,1.5,200.0,720.0,1080.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3169,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 3 M. (Black),130.0,1.5,1200.0,93600.0,140400.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3118,STAGEMAKER Double Brake SR10 1.0 T. Electric Chain Hoist 20 M.,98.0,1.5,1500.0,88200.0,132300.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3007,Intercom Beltpack (Wired - Single Channel),7.0,1.0,450.0,1260.0,1890.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2469,Lighting System Installation & Dismantle,1.0,1.0,150000.0,0.0,150000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3173,GLOBAL TRUSS Aluminium Junctions 2 Way Corner 90 Degree (Black),2.0,1.0,800.0,640.0,960.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3615,Global Multicube 40x40 cm (Black),2.0,1.0,800.0,640.0,960.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3100,STRONG Super Trouper MARK II Throw Xenon 2 Kw.,4.0,1.5,7000.0,14700.0,27300.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,Equipment Total After Discount for 2 Days,0.0,0.0,0.0,0.0,1192470.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3172,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 1 M. (Black),11.0,1.5,600.0,3960.0,5940.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,ADDITIONAL,0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3025,CKC LED FLAT PAR 18 IP 18X10W RGBWA IP65,60.0,1.5,800.0,25200.0,46800.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3126,12 Ch. Stage Maker Electric Hoist Controler,2.0,1.5,1500.0,1800.0,2700.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2968,grandMA 2 Light Console,1.0,1.5,25000.0,15000.0,22500.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2470,Operate,1.0,1.0,40000.0,0.0,40000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3170,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 2 M. (Black),17.0,1.5,1000.0,10200.0,15300.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2444,Cable & Accessories,1.0,1.0,52000.0,0.0,52000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3639,"ACME OXOZONE , 19*40W Waterproof Moving Wash, IP65",84.0,1.5,3000.0,113400.0,264600.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2471,Transportation,1.0,1.0,70000.0,0.0,70000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3009,Intercom Master Station (Wired - Two Channel),1.0,1.0,800.0,320.0,480.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2978,Neutrik OpticalCON fiber optic 200m,2.0,1.5,5000.0,6000.0,9000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3638,"LYRA Waterproof 1000W LED Moving Light, IP65",70.0,1.5,6000.0,189000.0,441000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,LIGHTIG SYSTEM,0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2974,MA Network Processor Unit (NPU),4.0,1.5,10000.0,24000.0,36000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,0,"",0.0,0.0,0.0,0.0,0.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,3064,Pixel Bar8 LED 3in1 RGB COB 8 x 30 W. RGB,39.0,1.5,1200.0,24570.0,45630.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-045,2470,Spot Operator ,4.0,3.0,2000.0,0.0,24000.0,MJ-2309-0035,J2309-0033,NONT So Serious Concert 
MK-QUO-2309-060,3170,GLOBAL TRUSS Aluminium Square Truss .40 x .40 x 2 M. (Black),1.0,1.0,100.0,48.0,52.0,MJ-2309-0045,J2309-0041,DEPT SHOUT OUT TO THE WORLD CONCERT
MK-QUO-2309-060,3105,MARTIN ATOMIC Super Strobe 3000 w.,6.0,1.0,800.0,2304.0,2496.0,MJ-2309-0045,J2309-0041,DEPT SHOUT OUT TO THE WORLD CONCERT
